token_type,token_address,receiver,amount
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xAd4c751A0c4f4BF438c571c40e84e3E414A47558,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xAe620793d92BC09e7C98D4A7488DB8Bc60abbA88,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xAF56f21fdFB4D554005Ebc8824E91C14890c99A5,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB4f67EAf41c196e0b5AAAD445639Df2C7919aD4B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB5Eb6D8d650c354d955D0D0b95aa9978a83C20fB,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xb6424cdCaDD6aee3ba19183066F0D32805E3A001,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB781Ea2A575930974189EF46DA9C2f834437AaF9,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB7a458AF8eD4D14fB9F89284Ad26eCd4C02AFa12,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB89755F1DE9C2CBD562f0687Aa30F05ACcCc8BDA,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB96F63E3a7C380214704893f8f38f91caF413321,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xb975D510c71Bae010Ce2945635cEe2b749B7Ea63,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xB9F73A71721Ee8A010b1ba282d32d060D8DE5c1B,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xbA57aCa2547387c651cA32FE7b17D92F90253B44,20000
erc20,0x924B16Dfb993EEdEcc91c6D08b831e94135dEaE1,0xBC7233B753B18bC81AE7ce39c7194267c4fdFC46,20000
